7f000001:2328	34403:0	65	247857
7f000001:2328	34403:1	265924	101860
7f000001:2328	34403:2	94392	72837
7f000001:2328	34403:3	744892	239363
7f000001:2328	34403:4	151195	99065
7f000001:2328	34403:5	22653	563346
7f000001:2328	34403:6	461609	200510
7f000001:2328	34403:7	56310	94744
7f000001:2328	34403:8	41718	130187
7f000001:2328	34403:9	21841	549001
7f000001:2328	34403:10	152890	620271
7f000001:2328	34403:11	267134	27190
7f000001:2328	34403:12	154875	46807
7f000001:2328	34403:13	396863	208244
7f000001:2328	34403:14	127721	199282
7f000001:2328	34403:15	53177	4131
7f000001:2328	34403:16	4658	1679142
7f000001:2328	34403:17	494056	513673
7f000001:2328	34403:18	169175	488792
7f000001:2328	34403:19	195404	140645
7f000001:2328	34403:20	94203	103587
7f000001:2328	34403:21	86691	341426
7f000001:2328	34403:22	90442	18084
7f000001:2328	34403:23	150434	57206
7f000001:2328	34403:24	120960	133134
7f000001:2328	34403:25	42831	22308
7f000001:2328	34403:26	861401	263283
7f000001:2328	34403:27	18670	1668669
7f000001:2328	34403:28	113736	403066
7f000001:2328	34403:29	41340	261536
7f000001:2328	34403:30	1077643	70224
7f000001:2328	34403:31	230568	169932
7f000001:2328	34403:32	115595	458149
7f000001:2328	34403:33	39219	554951
7f000001:2328	34403:34	328080	34181
7f000001:2328	34403:35	6029	47945
7f000001:2328	34403:36	202910	159524
7f000001:2328	34403:37	57373	235562
7f000001:2328	34403:38	147276	36429
7f000001:2328	34403:39	822082	142872
7f000001:2328	34403:40	292485	102785
7f000001:2328	34403:41	219588	822182
7f000001:2328	34403:42	125614	193763
7f000001:2328	34403:43	508752	209934
7f000001:2328	34403:44	756470	128570
7f000001:2328	34403:45	316155	668772
7f000001:2328	34403:46	271456	271768
7f000001:2328	34403:47	350627	252544
7f000001:2328	34403:48	73458	140250
7f000001:2328	34403:49	74597	197208
7f000001:2328	34403:50	167295	352358
7f000001:2328	34403:51	12997	224293
7f000001:2328	34403:52	121849	3182
7f000001:2328	34403:53	241489	163814
7f000001:2328	34403:54	118440	917151
7f000001:2328	34403:55	26741	186375
7f000001:2328	34403:56	69209	176428
7f000001:2328	34403:57	55855	151725
7f000001:2328	34403:58	247737	914025
7f000001:2328	34403:59	3595	216660
7f000001:2328	34403:60	344738	253596
7f000001:2328	34403:61	26931	170451
7f000001:2328	34403:62	27577	557855
7f000001:2328	34403:63	99413	26439
7f000001:2328	34403:64	182075	136822
